617,ERROR_PWD_HISTORY_CONFLICT: You have attempted to change your password to one that you have used in the past. The policy of your user account does not allow this. Please select a password that you have not previously used.
618,ERROR_UNSUPPORTED_COMPRESSION: The specified compression format is unsupported.
619,ERROR_INVALID_HW_PROFILE: The specified hardware profile configuration is invalid.
620,ERROR_INVALID_PLUGPLAY_DEVICE_PATH: The specified Plug and Play registry device path is invalid.
621,ERROR_QUOTA_LIST_INCONSISTENT: The specified quota list is internally inconsistent with its descriptor.
622,ERROR_EVALUATION_EXPIRATION: {Windows Evaluation Notification} The evaluation period for this installation of Windows has expired. This system will shutdown in 1 hour. To restore access to this installation of Windows, please upgrade this installation using a licensed distribution of this product.
623,ERROR_ILLEGAL_DLL_RELOCATION: {Illegal System DLL Relocation} The system DLL %hs was relocated in memory. The application will not run properly. The relocation occurred because the DLL %hs occupied an address range reserved for Windows system DLLs. The vendor supplying the DLL should be contacted for a new DLL.
624,ERROR_DLL_INIT_FAILED_LOGOFF: {DLL Initialization Failed} The application failed to initialize because the window station is shutting down.
625,ERROR_VALIDATE_CONTINUE: The validation process needs to continue on to the next step.
626,ERROR_NO_MORE_MATCHES: There are no more matches for the current index enumeration.
627,ERROR_RANGE_LIST_CONFLICT: The range could not be added to the range list because of a conflict.
628,ERROR_SERVER_SID_MISMATCH: The server process is running under a SID different than that required by client.
629,ERROR_CANT_ENABLE_DENY_ONLY: A group marked use for deny only cannot be enabled.
630,ERROR_FLOAT_MULTIPLE_FAULTS: {EXCEPTION} Multiple floating point faults.
631,ERROR_FLOAT_MULTIPLE_TRAPS: {EXCEPTION} Multiple floating point traps.
632,ERROR_NOINTERFACE: The requested interface is not supported.
633,ERROR_DRIVER_FAILED_SLEEP: {System Standby Failed} The driver %hs does not support standby mode. Updating this driver may allow the system to go to standby mode.
634,ERROR_CORRUPT_SYSTEM_FILE: The system file %1 has become corrupt and has been replaced.
635,ERROR_COMMITMENT_MINIMUM: {Virtual Memory Minimum Too Low} Your system is low on virtual memory. Windows is increasing the size of your virtual memory paging file. During this process, memory requests for some applications may be denied. For more information, see Help.
636,ERROR_PNP_RESTART_ENUMERATION: A device was removed so enumeration must be restarted.
637,ERROR_SYSTEM_IMAGE_BAD_SIGNATURE: {Fatal System Error} The system image %s is not properly signed. The file has been replaced with the signed file. The system has been shut down.
638,ERROR_PNP_REBOOT_REQUIRED: Device will not start without a reboot.
639,ERROR_INSUFFICIENT_POWER: There is not enough power to complete the requested operation.
640,ERROR_MULTIPLE_FAULT_VIOLATION: ERROR_MULTIPLE_FAULT_VIOLATION
641,ERROR_SYSTEM_SHUTDOWN: The system is in the process of shutting down.
642,ERROR_PORT_NOT_SET: An attempt to remove a processes DebugPort was made, but a port was not already associated with the process.
643,ERROR_DS_VERSION_CHECK_FAILURE: This version of Windows is not compatible with the behavior version of directory forest, domain or domain controller.
644,ERROR_RANGE_NOT_FOUND: The specified range could not be found in the range list.
646,ERROR_NOT_SAFE_MODE_DRIVER: The driver was not loaded because the system is booting into safe mode.
647,ERROR_FAILED_DRIVER_ENTRY: The driver was not loaded because it failed its initialization call.
648,"ERROR_DEVICE_ENUMERATION_ERROR: The ""%hs"" encountered an error while applying power or reading the device configuration. This may be caused by a failure of your hardware or by a poor connection."
649,ERROR_MOUNT_POINT_NOT_RESOLVED: The create operation failed because the name contained at least one mount point which resolves to a volume to which the specified device object is not attached.
650,ERROR_INVALID_DEVICE_OBJECT_PARAMETER: The device object parameter is either not a valid device object or is not attached to the volume specified by the file name.
651,ERROR_MCA_OCCURED: A Machine Check Error has occurred. Please check the system eventlog for additional information.
652,ERROR_DRIVER_DATABASE_ERROR: There was error [%2] processing the driver database.
653,ERROR_SYSTEM_HIVE_TOO_LARGE: System hive size has exceeded its limit.
654,ERROR_DRIVER_FAILED_PRIOR_UNLOAD: The driver could not be loaded because a previous version of the driver is still in memory.
655,ERROR_VOLSNAP_PREPARE_HIBERNATE: {Volume Shadow Copy Service} Please wait while the Volume Shadow Copy Service prepares volume %hs for hibernation.
656,ERROR_HIBERNATION_FAILURE: The system has failed to hibernate (The error code is %hs). Hibernation will be disabled until the system is restarted.
657,ERROR_PWD_TOO_LONG: The password provided is too long to meet the policy of your user account. Please choose a shorter password.
665,ERROR_FILE_SYSTEM_LIMITATION: The requested operation could not be completed due to a file system limitation.
668,ERROR_ASSERTION_FAILURE: An assertion failure has occurred.
669,ERROR_ACPI_ERROR: An error occurred in the ACPI subsystem.
670,ERROR_WOW_ASSERTION: WOW Assertion Error.
671,ERROR_PNP_BAD_MPS_TABLE: A device is missing in the system BIOS MPS table. This device will not be used. Please contact your system vendor for system BIOS update.
672,ERROR_PNP_TRANSLATION_FAILED: A translator failed to translate resources.
673,ERROR_PNP_IRQ_TRANSLATION_FAILED: A IRQ translator failed to translate resources.
674,ERROR_PNP_INVALID_ID: Driver %2 returned invalid ID for a child device (%3).
675,ERROR_WAKE_SYSTEM_DEBUGGER: {Kernel Debugger Awakened} the system debugger was awakened by an interrupt.
676,ERROR_HANDLES_CLOSED: {Handles Closed} Handles to objects have been automatically closed as a result of the requested operation.
677,ERROR_EXTRANEOUS_INFORMATION: {Too Much Information} The specified access control list (ACL) contained more information than was expected.
678,ERROR_RXACT_COMMIT_NECESSARY: This warning level status indicates that the transaction state already exists for the registry sub-tree, but that a transaction commit was previously aborted. The commit has NOT been completed, but has not been rolled back either (so it may still be committed if desired).
679,ERROR_MEDIA_CHECK: {Media Changed} The media may have changed.
680,ERROR_GUID_SUBSTITUTION_MADE: {GUID Substitution} During the translation of a global identifier (GUID) to a Windows security ID (SID), no administratively-defined GUID prefix was found. A substitute prefix was used, which will not compromise system security. However, this may provide a more restrictive access than intended.
681,ERROR_STOPPED_ON_SYMLINK: The create operation stopped after reaching a symbolic link.
682,ERROR_LONGJUMP: A long jump has been executed.
683,ERROR_PLUGPLAY_QUERY_VETOED: The Plug and Play query operation was not successful.
684,ERROR_UNWIND_CONSOLIDATE: A frame consolidation has been executed.
685,ERROR_REGISTRY_HIVE_RECOVERED: {Registry Hive Recovered} Registry hive (file): %hs was corrupted and it has been recovered. Some data might have been lost.
686,ERROR_DLL_MIGHT_BE_INSECURE: The application is attempting to run executable code from the module %hs. This may be insecure. An alternative, %hs, is available. Should the application use the secure module %hs?
687,ERROR_DLL_MIGHT_BE_INCOMPATIBLE: The application is loading executable code from the module %hs. This is secure, but may be incompatible with previous releases of the operating system. An alternative, %hs, is available. Should the application use the secure module %hs?
688,ERROR_DBG_EXCEPTION_NOT_HANDLED: Debugger did not handle the exception.
689,ERROR_DBG_REPLY_LATER: Debugger will reply later.
690,ERROR_DBG_UNABLE_TO_PROVIDE_HANDLE: Debugger cannot provide handle.
691,ERROR_DBG_TERMINATE_THREAD: Debugger terminated thread.
692,ERROR_DBG_TERMINATE_PROCESS: Debugger terminated process.
693,ERROR_DBG_CONTROL_C: Debugger got control C.
694,ERROR_DBG_PRINTEXCEPTION_C: Debugger printed exception on control C.
695,ERROR_DBG_RIPEXCEPTION: Debugger received RIP exception.
696,ERROR_DBG_CONTROL_BREAK: Debugger received control break.
697,ERROR_DBG_COMMAND_EXCEPTION: Debugger command communication exception.
698,ERROR_OBJECT_NAME_EXISTS: {Object Exists} An attempt was made to create an object and the object name already existed.
699,ERROR_THREAD_WAS_SUSPENDED: {Thread Suspended} A thread termination occurred while the thread was suspended. The thread was resumed, and termination proceeded.
700,ERROR_IMAGE_NOT_AT_BASE: {Image Relocated} An image file could not be mapped at the address specified in the image file. Local fixups must be performed on this image.
701,ERROR_RXACT_STATE_CREATED: This informational level status indicates that a specified registry sub-tree transaction state did not yet exist and had to be created.
702,ERROR_SEGMENT_NOTIFICATION: {Segment Load} A virtual DOS machine (VDM) is loading, unloading, or moving an MS-DOS or Win16 program segment image. An exception is raised so a debugger can load, unload or track symbols and breakpoints within these 16-bit segments.
703,ERROR_BAD_CURRENT_DIRECTORY: {Invalid Current Directory} The process cannot switch to the startup current directory %hs. Select OK to set current directory to %hs, or select CANCEL to exit.
704,ERROR_FT_READ_RECOVERY_FROM_BACKUP: {Redundant Read} To satisfy a read request, the NT fault-tolerant file system successfully read the requested data from a redundant copy. This was done because the file system encountered a failure on a member of the fault-tolerant volume, but was unable to reassign the failing area of the device.
705,ERROR_FT_WRITE_RECOVERY: {Redundant Write} To satisfy a write request, the NT fault-tolerant file system successfully wrote a redundant copy of the information. This was done because the file system encountered a failure on a member of the fault-tolerant volume, but was not able to reassign the failing area of the device.
706,ERROR_IMAGE_MACHINE_TYPE_MISMATCH: {Machine Type Mismatch} The image file %hs is valid, but is for a machine type other than the current machine. Select OK to continue, or CANCEL to fail the DLL load.
707,ERROR_RECEIVE_PARTIAL: {Partial Data Received} The network transport returned partial data to its client. The remaining data will be sent later.
708,ERROR_RECEIVE_EXPEDITED: {Expedited Data Received} The network transport returned data to its client that was marked as expedited by the remote system.
709,ERROR_RECEIVE_PARTIAL_EXPEDITED: {Partial Expedited Data Received} The network transport returned partial data to its client and this data was marked as expedited by the remote system. The remaining data will be sent later.
710,ERROR_EVENT_DONE: {TDI Event Done} The TDI indication has completed successfully.
711,ERROR_EVENT_PENDING: {TDI Event Pending} The TDI indication has entered the pending state.
712,ERROR_CHECKING_FILE_SYSTEM: Checking file system on %wZ.
713,ERROR_FATAL_APP_EXIT: {Fatal Application Exit} %hs.
714,ERROR_PREDEFINED_HANDLE: The specified registry key is referenced by a predefined handle.
715,ERROR_WAS_UNLOCKED: {Page Unlocked} The page protection of a locked page was changed to 'No Access' and the page was unlocked from memory and from the process.
716,ERROR_SERVICE_NOTIFICATION: %hs
717,ERROR_WAS_LOCKED: {Page Locked} One of the pages to lock was already locked.
718,ERROR_LOG_HARD_ERROR: Application popup: %1 : %2
719,ERROR_ALREADY_WIN32: ERROR_ALREADY_WIN32
720,ERROR_IMAGE_MACHINE_TYPE_MISMATCH_EXE: {Machine Type Mismatch} The image file %hs is valid, but is for a machine type other than the current machine.
721,ERROR_NO_YIELD_PERFORMED: A yield execution was performed and no thread was available to run.
722,ERROR_TIMER_RESUME_IGNORED: The resumable flag to a timer API was ignored.
723,ERROR_ARBITRATION_UNHANDLED: The arbiter has deferred arbitration of these resources to its parent.
724,"ERROR_CARDBUS_NOT_SUPPORTED: The inserted CardBus device cannot be started because of a configuration error on ""%hs""."
725,ERROR_MP_PROCESSOR_MISMATCH: The CPUs in this multiprocessor system are not all the same revision level. To use all processors the operating system restricts itself to the features of the least capable processor in the system. Should problems occur with this system, contact the CPU manufacturer to see if this mix of processors is supported.
726,ERROR_HIBERNATED: The system was put into hibernation.
727,ERROR_RESUME_HIBERNATION: The system was resumed from hibernation.
728,ERROR_FIRMWARE_UPDATED: Windows has detected that the system firmware (BIOS) was updated [previous firmware date = %2, current firmware date %3].
729,ERROR_DRIVERS_LEAKING_LOCKED_PAGES: A device driver is leaking locked I/O pages causing system degradation. The system has automatically enabled tracking code in order to try and catch the culprit.
730,ERROR_WAKE_SYSTEM: The system has awoken.
731,ERROR_WAIT_1: ERROR_WAIT_1
732,ERROR_WAIT_2: ERROR_WAIT_2
733,ERROR_WAIT_3: ERROR_WAIT_3
734,ERROR_WAIT_63: ERROR_WAIT_63
735,ERROR_ABANDONED_WAIT_0: ERROR_ABANDONED_WAIT_0
736,ERROR_ABANDONED_WAIT_63: ERROR_ABANDONED_WAIT_63
737,ERROR_USER_APC: ERROR_USER_APC
738,ERROR_KERNEL_APC: ERROR_KERNEL_APC
739,ERROR_ALERTED: ERROR_ALERTED
740,ERROR_ELEVATION_REQUIRED: The requested operation requires elevation.
741,ERROR_REPARSE: A reparse should be performed by the Object Manager since the name of the file resulted in a symbolic link.
742,ERROR_OPLOCK_BREAK_IN_PROGRESS: An open/create operation completed while an oplock break is underway.
743,ERROR_VOLUME_MOUNTED: A new volume has been mounted by a file system.
744,ERROR_RXACT_COMMITTED: This success level status indicates that the transaction state already exists for the registry sub-tree, but that a transaction commit was previously aborted. The commit has now been completed.
745,ERROR_NOTIFY_CLEANUP: This indicates that a notify change request has been completed due to closing the handle which made the notify change request.
746,ERROR_PRIMARY_TRANSPORT_CONNECT_FAILED: {Connect Failure on Primary Transport} An attempt was made to connect to the remote server %hs on the primary transport, but the connection failed. The computer WAS able to connect on a secondary transport.
747,ERROR_PAGE_FAULT_TRANSITION: Page fault was a transition fault.
748,ERROR_PAGE_FAULT_DEMAND_ZERO: Page fault was a demand zero fault.
749,ERROR_PAGE_FAULT_COPY_ON_WRITE: Page fault was a demand zero fault.
750,ERROR_PAGE_FAULT_GUARD_PAGE: Page fault was a demand zero fault.
751,ERROR_PAGE_FAULT_PAGING_FILE: Page fault was satisfied by reading from a secondary storage device.
752,ERROR_CACHE_PAGE_LOCKED: Cached page was locked during operation.
753,ERROR_CRASH_DUMP: Crash dump exists in paging file.
754,ERROR_BUFFER_ALL_ZEROS: Specified buffer contains all zeros.
755,ERROR_REPARSE_OBJECT: A reparse should be performed by the Object Manager since the name of the file resulted in a symbolic link.
756,ERROR_RESOURCE_REQUIREMENTS_CHANGED: The device has succeeded a query-stop and its resource requirements have changed.
757,ERROR_TRANSLATION_COMPLETE: The translator has translated these resources into the global space and no further translations should be performed.
758,ERROR_NOTHING_TO_TERMINATE: A process being terminated has no threads to terminate.
759,ERROR_PROCESS_NOT_IN_JOB: The specified process is not part of a job.
760,ERROR_PROCESS_IN_JOB: The specified process is part of a job.
761,ERROR_VOLSNAP_HIBERNATE_READY: {Volume Shadow Copy Service} The system is now ready for hibernation.
762,ERROR_FSFILTER_OP_COMPLETED_SUCCESSFULLY: A file system or file system filter driver has successfully completed an FsFilter operation.
763,ERROR_INTERRUPT_VECTOR_ALREADY_CONNECTED: The specified interrupt vector was already connected.
764,ERROR_INTERRUPT_STILL_CONNECTED: The specified interrupt vector is still connected.
765,ERROR_WAIT_FOR_OPLOCK: An operation is blocked waiting for an oplock.
766,ERROR_DBG_EXCEPTION_HANDLED: Debugger handled exception.
767,ERROR_DBG_CONTINUE: Debugger continued.
768,ERROR_CALLBACK_POP_STACK: An exception occurred in a user mode callback and the kernel callback frame should be removed.
769,ERROR_COMPRESSION_DISABLED: Compression is disabled for this volume.
770,ERROR_CANTFETCHBACKWARDS: The data provider cannot fetch backwards through a result set.
771,ERROR_CANTSCROLLBACKWARDS: The data provider cannot scroll backwards through a result set.
772,ERROR_ROWSNOTRELEASED: The data provider requires that previously fetched data is released before asking for more data.
773,ERROR_BAD_ACCESSOR_FLAGS: The data provider was not able to interpret the flags set for a column binding in an accessor.
774,ERROR_ERRORS_ENCOUNTERED: One or more errors occurred while processing the request.
775,ERROR_NOT_CAPABLE: The implementation is not capable of performing the request.
776,ERROR_REQUEST_OUT_OF_SEQUENCE: The client of a component requested an operation which is not valid given the state of the component instance.
777,ERROR_VERSION_PARSE_ERROR: A version number could not be parsed.
778,ERROR_BADSTARTPOSITION: The iterator's start position is invalid.
779,ERROR_MEMORY_HARDWARE: The hardware has reported an uncorrectable memory error.
780,ERROR_DISK_REPAIR_DISABLED: The attempted operation required self healing to be enabled.
781,ERROR_INSUFFICIENT_RESOURCE_FOR_SPECIFIED_SHARED_SECTION_SIZE: The Desktop heap encountered an error while allocating session memory. There is more information in the system event log.
782,ERROR_SYSTEM_POWERSTATE_TRANSITION: The system power state is transitioning from %2 to %3.
783,ERROR_SYSTEM_POWERSTATE_COMPLEX_TRANSITION: The system power state is transitioning from %2 to %3 but could enter %4.
784,ERROR_MCA_EXCEPTION: A thread is getting dispatched with MCA EXCEPTION because of MCA.
785,ERROR_ACCESS_AUDIT_BY_POLICY: Access to %1 is monitored by policy rule %2.
786,ERROR_ACCESS_DISABLED_NO_SAFER_UI_BY_POLICY: Access to %1 has been restricted by your Administrator by policy rule %2.
787,ERROR_ABANDON_HIBERFILE: A valid hibernation file has been invalidated and should be abandoned.
788,ERROR_LOST_WRITEBEHIND_DATA_NETWORK_DISCONNECTED: {Delayed Write Failed} Windows was unable to save all the data for the file %hs; the data has been lost. This error may be caused by network connectivity issues. Please try to save this file elsewhere.
789,ERROR_LOST_WRITEBEHIND_DATA_NETWORK_SERVER_ERROR: {Delayed Write Failed} Windows was unable to save all the data for the file %hs; the data has been lost. This error was returned by the server on which the file exists. Please try to save this file elsewhere.
790,ERROR_LOST_WRITEBEHIND_DATA_LOCAL_DISK_ERROR: {Delayed Write Failed} Windows was unable to save all the data for the file %hs; the data has been lost. This error may be caused if the device has been removed or the media is write-protected.
791,ERROR_BAD_MCFG_TABLE: The resources required for this device conflict with the MCFG table.
792,ERROR_DISK_REPAIR_REDIRECTED: The volume repair could not be performed while it is online. Please schedule to take the volume offline so that it can be repaired.
793,ERROR_DISK_REPAIR_UNSUCCESSFUL: The volume repair was not successful.
794,ERROR_CORRUPT_LOG_OVERFULL: One of the volume corruption logs is full. Further corruptions that may be detected won't be logged.
795,ERROR_CORRUPT_LOG_CORRUPTED: One of the volume corruption logs is internally corrupted and needs to be recreated. The volume may contain undetected corruptions and must be scanned.
796,ERROR_CORRUPT_LOG_UNAVAILABLE: One of the volume corruption logs is unavailable for being operated on.
797,ERROR_CORRUPT_LOG_DELETED_FULL: One of the volume corruption logs was deleted while still having corruption records in them. The volume contains detected corruptions and must be scanned.
798,ERROR_CORRUPT_LOG_CLEARED: One of the volume corruption logs was cleared by chkdsk and no longer contains real corruptions.
799,ERROR_ORPHAN_NAME_EXHAUSTED: Orphaned files exist on the volume but could not be recovered because no more new names could be created in the recovery directory. Files must be moved from the recovery directory.
800,ERROR_OPLOCK_SWITCHED_TO_NEW_HANDLE: The oplock that was associated with this handle is now associated with a different handle.
801,ERROR_CANNOT_GRANT_REQUESTED_OPLOCK: An oplock of the requested level cannot be granted. An oplock of a lower level may be available.
802,ERROR_CANNOT_BREAK_OPLOCK: The operation did not complete successfully because it would cause an oplock to be broken. The caller has requested that existing oplocks not be broken.
803,ERROR_OPLOCK_HANDLE_CLOSED: The handle with which this oplock was associated has been closed. The oplock is now broken.
804,ERROR_NO_ACE_CONDITION: The specified access control entry (ACE) does not contain a condition.
805,ERROR_INVALID_ACE_CONDITION: The specified access control entry (ACE) contains an invalid condition.
806,ERROR_FILE_HANDLE_REVOKED: Access to the specified file handle has been revoked.
807,ERROR_IMAGE_AT_DIFFERENT_BASE: An image file was mapped at a different address from the one specified in the image file but fixups will still be automatically performed on the image.
994,ERROR_EA_ACCESS_DENIED: Access to the extended attribute was denied.
995,ERROR_OPERATION_ABORTED: The I/O operation has been aborted because of either a thread exit or an application request.
996,ERROR_IO_INCOMPLETE: Overlapped I/O event is not in a signaled state.
997,ERROR_IO_PENDING: Overlapped I/O operation is in progress.
998,ERROR_NOACCESS: Invalid access to memory location.
999,ERROR_SWAPERROR: Error performing inpage operation.
1001,ERROR_STACK_OVERFLOW: Recursion too deep; the stack overflowed.
1002,ERROR_INVALID_MESSAGE: The window cannot act on the sent message.
1003,ERROR_CAN_NOT_COMPLETE: Cannot complete this function.
1004,ERROR_INVALID_FLAGS: Invalid flags.
1005,ERROR_UNRECOGNIZED_VOLUME: The volume does not contain a recognized file system. Please make sure that all required file system drivers are loaded and that the volume is not corrupted.
1006,ERROR_FILE_INVALID: The volume for a file has been externally altered so that the opened file is no longer valid.
1007,ERROR_FULLSCREEN_MODE: The requested operation cannot be performed in full-screen mode.
1008,ERROR_NO_TOKEN: An attempt was made to reference a token that does not exist.
1009,ERROR_BADDB: The configuration registry database is corrupt.
1010,ERROR_BADKEY: The configuration registry key is invalid.
1011,ERROR_CANTOPEN: The configuration registry key could not be opened.
1012,ERROR_CANTREAD: The configuration registry key could not be read.
1013,ERROR_CANTWRITE: The configuration registry key could not be written.
1014,ERROR_REGISTRY_RECOVERED: One of the files in the registry database had to be recovered by use of a log or alternate copy. The recovery was successful.
1015,ERROR_REGISTRY_CORRUPT: The registry is corrupted. The structure of one of the files containing registry data is corrupted, or the system's memory image of the file is corrupted, or the file could not be recovered because the alternate copy or log was absent or corrupted.
1016,ERROR_REGISTRY_IO_FAILED: An I/O operation initiated by the registry failed unrecoverably. The registry could not read in, or write out, or flush, one of the files that contain the system's image of the registry.
1017,ERROR_NOT_REGISTRY_FILE: The system has attempted to load or restore a file into the registry, but the specified file is not in a registry file format.
1018,ERROR_KEY_DELETED: Illegal operation attempted on a registry key that has been marked for deletion.
1019,ERROR_NO_LOG_SPACE: System could not allocate the required space in a registry log.
1020,ERROR_KEY_HAS_CHILDREN: Cannot create a symbolic link in a registry key that already has subkeys or values.
1021,ERROR_CHILD_MUST_BE_VOLATILE: Cannot create a stable subkey under a volatile parent key.
1022,ERROR_NOTIFY_ENUM_DIR: A notify change request is being completed and the information is not being returned in the caller's buffer. The caller now needs to enumerate the files to find the changes.
1051,ERROR_DEPENDENT_SERVICES_RUNNING: A stop control has been sent to a service that other running services are dependent on.
1052,ERROR_INVALID_SERVICE_CONTROL: The requested control is not valid for this service.
1053,ERROR_SERVICE_REQUEST_TIMEOUT: The service did not respond to the start or control request in a timely fashion.
1054,ERROR_SERVICE_NO_THREAD: A thread could not be created for the service.
1055,ERROR_SERVICE_DATABASE_LOCKED: The service database is locked.
1056,ERROR_SERVICE_ALREADY_RUNNING: An instance of the service is already running.
1057,ERROR_INVALID_SERVICE_ACCOUNT: The account name is invalid or does not exist, or the password is invalid for the account name specified.
1058,ERROR_SERVICE_DISABLED: The service cannot be started, either because it is disabled or because it has no enabled devices associated with it.
1059,ERROR_CIRCULAR_DEPENDENCY: Circular service dependency was specified.
1060,ERROR_SERVICE_DOES_NOT_EXIST: The specified service does not exist as an installed service.
1061,ERROR_SERVICE_CANNOT_ACCEPT_CTRL: The service cannot accept control messages at this time.
1062,ERROR_SERVICE_NOT_ACTIVE: The service has not been started.
1063,ERROR_FAILED_SERVICE_CONTROLLER_CONNECT: The service process could not connect to the service controller.
1064,ERROR_EXCEPTION_IN_SERVICE: An exception occurred in the service when handling the control request.
1065,ERROR_DATABASE_DOES_NOT_EXIST: The database specified does not exist.
1066,ERROR_SERVICE_SPECIFIC_ERROR: The service has returned a service-specific error code.
1067,ERROR_PROCESS_ABORTED: The process terminated unexpectedly.
1068,ERROR_SERVICE_DEPENDENCY_FAIL: The dependency service or group failed to start.
1069,ERROR_SERVICE_LOGON_FAILED: The service did not start due to a logon failure.
1070,ERROR_SERVICE_START_HANG: After starting, the service hung in a start-pending state.
1071,ERROR_INVALID_SERVICE_LOCK: The specified service database lock is invalid.
1072,ERROR_SERVICE_MARKED_FOR_DELETE: The specified service has been marked for deletion.
1073,ERROR_SERVICE_EXISTS: The specified service already exists.
1074,ERROR_ALREADY_RUNNING_LKG: The system is currently running with the last-known-good configuration.
1075,ERROR_SERVICE_DEPENDENCY_DELETED: The dependency service does not exist or has been marked for deletion.
1076,ERROR_BOOT_ALREADY_ACCEPTED: The current boot has already been accepted for use as the last-known-good control set.
1077,ERROR_SERVICE_NEVER_STARTED: No attempts to start the service have been made since the last boot.
1078,ERROR_DUPLICATE_SERVICE_NAME: The name is already in use as either a service name or a service display name.
1079,ERROR_DIFFERENT_SERVICE_ACCOUNT: The account specified for this service is different from the account specified for other services running in the same process.
1080,ERROR_CANNOT_DETECT_DRIVER_FAILURE: Failure actions can only be set for Win32 services, not for drivers.
1081,ERROR_CANNOT_DETECT_PROCESS_ABORT: This service runs in the same process as the service control manager. Therefore, the service control manager cannot take action if this service's process terminates unexpectedly.
1082,ERROR_NO_RECOVERY_PROGRAM: No recovery program has been configured for this service.
1083,ERROR_SERVICE_NOT_IN_EXE: The executable program that this service is configured to run in does not implement the service.
1084,ERROR_NOT_SAFEBOOT_SERVICE: This service cannot be started in Safe Mode.
1100,ERROR_END_OF_MEDIA: The physical end of the tape has been reached.
1101,ERROR_FILEMARK_DETECTED: A tape access reached a filemark.
1102,ERROR_BEGINNING_OF_MEDIA: The beginning of the tape or a partition was encountered.
1103,ERROR_SETMARK_DETECTED: A tape access reached the end of a set of files.
1104,ERROR_NO_DATA_DETECTED: No more data is on the tape.
1105,ERROR_PARTITION_FAILURE: Tape could not be partitioned.
1106,ERROR_INVALID_BLOCK_LENGTH: When accessing a new tape of a multivolume partition, the current block size is incorrect.
1107,ERROR_DEVICE_NOT_PARTITIONED: Tape partition information could not be found when loading a tape.
1108,ERROR_UNABLE_TO_LOCK_MEDIA: Unable to lock the media eject mechanism.
1109,ERROR_UNABLE_TO_UNLOAD_MEDIA: Unable to unload the media.
1110,ERROR_MEDIA_CHANGED: The media in the drive may have changed.
1111,ERROR_BUS_RESET: The I/O bus was reset.
1112,ERROR_NO_MEDIA_IN_DRIVE: No media in drive.
1113,ERROR_NO_UNICODE_TRANSLATION: No mapping for the Unicode character exists in the target multi-byte code page.
1114,ERROR_DLL_INIT_FAILED: A dynamic link library (DLL) initialization routine failed.
1115,ERROR_SHUTDOWN_IN_PROGRESS: A system shutdown is in progress.
1116,ERROR_NO_SHUTDOWN_IN_PROGRESS: Unable to abort the system shutdown because no shutdown was in progress.
1117,ERROR_IO_DEVICE: The request could not be performed because of an I/O device error.
1118,ERROR_SERIAL_NO_DEVICE: No serial device was successfully initialized. The serial driver will unload.
1119,ERROR_IRQ_BUSY: Unable to open a device that was sharing an interrupt request (IRQ) with other devices. At least one other device that uses that IRQ was already opened.
1120,ERROR_MORE_WRITES: A serial I/O operation was completed by another write to the serial port. The IOCTL_SERIAL_XOFF_COUNTER reached zero.)
1121,ERROR_COUNTER_TIMEOUT: A serial I/O operation completed because the timeout period expired. The IOCTL_SERIAL_XOFF_COUNTER did not reach zero.)
1122,ERROR_FLOPPY_ID_MARK_NOT_FOUND: No ID address mark was found on the floppy disk.
1123,ERROR_FLOPPY_WRONG_CYLINDER: Mismatch between the floppy disk sector ID field and the floppy disk controller track address.
1124,ERROR_FLOPPY_UNKNOWN_ERROR: The floppy disk controller reported an error that is not recognized by the floppy disk driver.
1125,ERROR_FLOPPY_BAD_REGISTERS: The floppy disk controller returned inconsistent results in its registers.
1126,ERROR_DISK_RECALIBRATE_FAILED: While accessing the hard disk, a recalibrate operation failed, even after retries.
1127,ERROR_DISK_OPERATION_FAILED: While accessing the hard disk, a disk operation failed even after retries.
1128,ERROR_DISK_RESET_FAILED: While accessing the hard disk, a disk controller reset was needed, but even that failed.
1129,ERROR_EOM_OVERFLOW: Physical end of tape encountered.
1130,ERROR_NOT_ENOUGH_SERVER_MEMORY: Not enough server storage is available to process this command.
1131,ERROR_POSSIBLE_DEADLOCK: A potential deadlock condition has been detected.
1132,ERROR_MAPPED_ALIGNMENT: The base address or the file offset specified does not have the proper alignment.
1140,ERROR_SET_POWER_STATE_VETOED: An attempt to change the system power state was vetoed by another application or driver.
1141,ERROR_SET_POWER_STATE_FAILED: The system BIOS failed an attempt to change the system power state.
1142,ERROR_TOO_MANY_LINKS: An attempt was made to create more links on a file than the file system supports.
1150,ERROR_OLD_WIN_VERSION: The specified program requires a newer version of Windows.
1151,ERROR_APP_WRONG_OS: The specified program is not a Windows or MS-DOS program.
1152,ERROR_SINGLE_INSTANCE_APP: Cannot start more than one instance of the specified program.
1153,ERROR_RMODE_APP: The specified program was written for an earlier version of Windows.
1154,ERROR_INVALID_DLL: One of the library files needed to run this application is damaged.
1155,ERROR_NO_ASSOCIATION: No application is associated with the specified file for this operation.
1156,ERROR_DDE_FAIL: An error occurred in sending the command to the application.
1157,ERROR_DLL_NOT_FOUND: One of the library files needed to run this application cannot be found.
1158,ERROR_NO_MORE_USER_HANDLES: The current process has used all of its system allowance of handles for Window Manager objects.
1159,ERROR_MESSAGE_SYNC_ONLY: The message can be used only with synchronous operations.
1160,ERROR_SOURCE_ELEMENT_EMPTY: The indicated source element has no media.
1161,ERROR_DESTINATION_ELEMENT_FULL: The indicated destination element already contains media.
1162,ERROR_ILLEGAL_ELEMENT_ADDRESS: The indicated element does not exist.
